#OTU ID	M1000	M1001	M1002	M1003	M1004	M1005	M1006	M1007	M1008	M1009	M1010	M1011	M1012	M1013	M1014	M1015	M1016	M1017	M1018	M1019	M1020	M1021	M1022	M1023	M1024	M1025	M1026	M1027	M1028	M1029	M1030	M1031	M1032	M1033	M1034	M1035	M1036	M1037	M1038	M1039	M1040	M1041	M1042	M1043	M1044	M1045	M1046	M1047	M1048	M1049	M1050	M1051	M1052	M1053	M1054	M1055	M1056	M1057	M1058	M1059	M1060	M1061	M1062	M1063	M1064	M1065	M1066	M1067	M1068	M1069	M1070	M1071	M1072	M1073	M1074	M1075	M1076	M1077	M1078	M1079	M1080	M1081	M1082	M1083	M1084	M1085	M1086	M1087	M1088	M1089	M1090	M1091	M1092	M1093	M1094	M1095	M1096	M1097	M1098	M1099	M1100	M1101	M1102	M1103	M1104	M1105	M1106	M1107	M1108	M1109	M1110	M1111	M1112	M1113	M1114	M1115	M1116	M1117	M1118	M1119	M1120	M1121	M1122	M1123	M1124	M1125	M1126	M1127	M1128	M1129	M1130	M1131	M1132	M1133	M2000	M2001	M2002	M2003	M2004	M2005	M2006	M2007	M2008	M2009	M2010	M2011	M2012	M2013	M2014	M2015	M2016	M2017	M2018	M2019	M2020	M2021	M2022	M2023	M2024	M2025	M2026	M2027	M2028	M2029	M2030	M2031	M2032	M2033	M2034	M2035	M2036	M2037	M2038	M2039	M2040	M2041	M2042	M2043	M2044	M2045	M2046	M2047	M2048	M2049	M2050	M2051	M2052	M2053	M2054	M2055	M2056	M2057	M2058	M2059	M2060	M2061	M2062	M2063	M2064	M2065	M2066	M2067	M2068	M2069	M2070	M2071	M2072	M2073	M2074	M2075	M2076	M2077	M2078	M2079	M2080	M2081	M2082	M2083	M2084	M2085	M2086	M2087	M2088	M2089	M2090	M2091	M2092	M2093	M2094	M2095	M2096	M2097	M2098	M2099	M2100	M2101	M2102	M2103	M2104	M2105	M2106	M2107	M2108	M2109	M2110	M2111	M2115	M2116	M2117	M2118	M2119	M2120	M2121	M2122	M2123	M2124	M2125	M2126	M2127	M2128	M2129	M2130	M2131	M2132	M2133	M2134	M2135	M2136	M2137	M2138	M2139	M2140	M2141	M2142	M2143	M2144	M2145	MENC1	MENC10	MENC11	MENC12	MENC13	MENC2	MENC3	MENC4	MENC5	MENC6	MENC7	MENC8	MENC9	MMC	MP1NC1	MP1NC2	MP1NC3	MP1NC4	MP2NC1	MP2NC2	MP2NC3	MP2NC4	MP2PC	Consensus Lineage
ZOTU31	2	130	5	1	0	3	0	1	3	1	5	128	0	2	0	4	4	6	7	0	9	2	2	4	0	1	1	0	3	1	1	1	4	3	4	1	2	0	0	6	7	5	3	2	3	2	1	5	3	2785	636	576	729	6	2	196	0	1	65	433	1	1207	1281	1	263	306	1514	933	4669	5	2038	969	872	1907	627	2	2	1193	1892	1302	4	1	5	109	326	1599	316	6003	3	30	721	6	12097	3	4	2222	3	470	1	6383	2	3	599	2	0	3	188	2	1	0	78	17	1	2	1	1	708	0	0	0	2	2542	3	1	0	5	987	1	1	1	1	0	385	0	0	2209	3	838	3	1	2487	105	44	1	405	2	7	1	2410	639	1	5764	5	3	1	0	1	0	0	2	2	1	0	3	0	0	0	1	0	1	0	2	1	0	1944	558	1	3	1	266	1	1	200	1910	50	522	350	467	4	639	1360	3	1753	294	529	1553	530	406	2668	41	675	1774	748	370	116	573	195	0	2	872	1	3	1	378	573	2	293	4	2	2702	1284	756	2119	2554	4302	23	2	1982	229	3	2672	770	1117	586	564	414	569	12	0	382	3	1	666	1252	653	3	1735	4	1	4	1	754	5	1	4	3	0	4	2	2	0	3	4	0	4	3	1800	3	1	3157	1794	287	329	1510	301	2	1	2	1	2	2	1	1	0	1	3	0	1	1	0	2	2	1	0	0	3	0	1	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Clupeiformes_32446; f__Engraulidae_43062; g__Engraulis_42891; s__Engraulis_japonicus_42892
ZOTU126	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	98	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	470	1825	1	0	0	0	106	196	0	1	0	953	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	97	0	1219	0	137	0	483	342	713	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	547	0	0	0	337	0	0	0	0	520	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Aulopiformes_68510; f__Synodontidae_81390; g__Saurida_143309; s__Saurida_argentea_1365180
ZOTU95	0	150	8	0	385	195	187	1	0	0	0	12	0	0	0	0	1	0	0	51	0	23	1	28	19	91	0	0	130	82	511	470	655	533	254	435	454	0	1	1	0	0	0	0	0	2	0	1	560	1	0	0	0	0	0	0	87	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1005	1	556	1	0	0	3	837	0	0	2	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	33	0	1	0	0	0	3036	111	0	1590	0	0	1	0	0	2	1761	1	0	0	0	478	215	5	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	235	0	0	1	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	584	0	0	0	35	0	1	0	0	0	1966	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Blenniiformes_1489921; f__Tripterygiidae_57771; g__Enneapterygius_130720
ZOTU109	0	220	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	87	295	0	0	28	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	99	75	0	0	1	2221	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	33	0	0	699	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	129	0	0	273	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	1	0	316	192	1	1	715	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	219	90	0	0	0	180	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	78	0	1	0	0	0	82	1	0	1	0	0	0	0	3	1	0	0	4164	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU117	0	219	13	0	0	0	0	0	0	0	1	0	0	0	26	0	0	0	169	0	0	0	0	0	0	62	1	0	0	0	0	6	0	0	0	3	0	0	0	0	65	0	0	0	1	0	1	4961	1	1	1	0	1	1	0	0	0	2	0	15	0	0	0	0	1	0	244	0	0	0	0	0	0	528	0	505	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	72	0	0	61	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1232	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	105	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	551	0	0	0	0	0	0	1	0	0	0	100	0	0	0	0	0	0	1	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Gobiiformes_1489878
ZOTU111	0	36	0	46	140	56	22	0	149	0	140	237	0	0	0	786	3	0	1	145	1	0	0	0	1	1	57	0	114	0	0	0	0	0	1	0	0	0	0	13	1	1	0	1	0	0	0	3009	2614	1034	1	2	3	0	0	86	0	0	0	0	0	265	0	2	18	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	1	0	43	0	0	2	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	12	0	9	0	30	167	0	0	0	0	0	0	1	163	0	37	7	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	179	0	1	14	1	1	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	37	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	240	87	0	0	0	0	34	0	0	101	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	494	0	552	0	3	0	270	2	0	113	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Spariformes_1489931; f__Sparidae_8169; g__Rhabdosargus_119743
ZOTU68	0	17	23	26	0	2	17	242	58	69	3	47	41	229	517	700	211	145	54	42	52	43	27	44	52	43	66	22	79	249	659	140	79	141	68	116	303	60	2	1	4	94	2	32	424	0	10	177	1	0	0	67	108	328	0	9	32	0	39	70	32	252	0	301	1	18	0	130	45	86	62	278	189	0	161	224	1	1	0	19	37	504	235	3	9	1	25	0	212	5	40	20	1	704	0	2	0	294	5	866	2	216	95	53	0	601	11	0	12	14	33	42	54	16	72	304	850	131	69	184	1	78	46	171	1	18	483	26	8	233	28	6	11	0	0	2275	0	249	73	3	294	0	1	2	0	0	0	0	0	0	1	2	0	241	81	113	141	103	98	0	511	0	0	77	98	59	1	136	696	60	133	0	379	603	80	178	183	844	802	873	5	455	22	110	100	120	5	112	14	0	0	0	1	12	2	185	0	0	0	0	0	1	135	14	0	3	0	694	564	1607	1967	158	512	85	155	71	29	0	1	112	0	487	7	31	523	1	0	0	1	0	0	0	17	114	2	0	0	0	0	0	1	0	0	0	0	425	704	136	4	106	20	271	149	238	425	1	100	88	488	75	70	150	724	77	888	88	328	70	142	837	60	499	629	174	207	38	1	1	1	0	0	2	0	2	1	0	1	0	3	1	1	0	0	1	0	0	1	1	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Gerreiformes_2024538; f__Gerreidae_274463; g__Gerres_274464; s__Gerres_akazakii_2012912
ZOTU165	0	15	11	0	0	0	0	0	0	0	109	0	0	0	0	1	0	0	0	2	439	32	208	97	39	0	6	0	0	1	180	144	377	362	57	29	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	8	114	31	1	0	0	1	0	1	0	0	0	1	1	1071	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Syngnathiformes_129912; f__Callionymidae_30908; g__Callionymus_34784
ZOTU94	0	4	17	0	0	0	0	3	0	3	1	2	1	6	22	0	5	1	2	1	16	1	0	0	0	0	0	1	2	0	1	2	0	1	0	0	0	17	32	6	7	14	12	25	35	18	28	23	12	1	2	0	5	0	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	2	1	3	2	0	0	0	4	1	21	6	3	11	26	0	22	0	0	10	1	11	0	0	0	0	56	11	1	1	2	0	0	0	4	1	6	0	0	127	0	19	2	3	0	0	290	0	0	3	0	1	0	0	0	2	0	0	0	1	3	4	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	290	0	59	0	0	0	1	383	2694	0	340	1778	1026	2	472	0	27	0	1	0	0	0	1	0	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	990	1293	512	0	588	0	1	1	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	0	1	0	3364	0	605	0	56	715	0	8	175	0	286	2	554	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU135	0	32	0	1	2	0	0	0	0	37	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	91	0	0	0	0	138	490	96	87	150	94	371	195	653	1077	1317	542	61	0	466	136	126	0	1	1	0	0	0	1	0	0	0	252	0	153	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	197	135	0	45	43	102	1	96	0	1	0	0	26	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	67	0	304	0	0	66	0	0	23	3	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Clupeiformes_32446; f__Clupeidae_55118; g__Sardinella_96885; s__Sardinella_aurita_196071
ZOTU273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Blenniiformes_1489921; f__Clinidae_57768
ZOTU50	0	1	0	2	257	0	0	365	0	299	1	122	0	0	1	2	0	1	0	1	1	0	0	0	34	0	0	0	18	0	0	5	2	4	1	5	4	633	2	1	1	4	3	3	3	1	0	836	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	968	0	0	0	0	0	1	0	0	1	3	3	2	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	158	0	0	0	0	0	0	0	0	277	1	0	0	475	0	0	0	0	0	0	0	25	0	0	3	1769	1	146	153	29	0	0	0	0	0	0	1	0	0	0	890	1	0	0	0	1	0	951	0	0	88	0	0	0	0	0	0	0	2	0	840	0	0	1	4	1	2542	4257	1	13	1192	317	0	488	1075	0	1	1	0	0	355	0	279	813	1	1	1431	1	2	845	2	1	1	0	0	0	2	1	6	6	4	1	1704	6358	3131	4906	1	6893	367	237	1	3	872	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	2	0	4	2	2	0	2	0	1860	2	1892	0	2	3	2	1	0	204	2	0	4	3	1	1	0	882	1608	1	2108	1	0	1600	2463	3264	2249	3	449	0	0	4	2	0	0	0	1	1	0	0	0	0	1	0	2	1	0	0	0	0	2	1	1	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Scombriformes_1489894; f__Pomatomidae_30864; g__Pomatomus_75033; s__Pomatomus_saltatrix_75034
ZOTU128	0	1	184	0	2	1	1	0	0	0	4	16	23	0	0	0	0	0	0	28	57	68	89	388	48	119	84	0	9	0	0	265	71	300	16	0	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	29	150	8	122	61	149	0	0	161	85	0	1	0	0	0	50	314	0	213	160	151	79	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	52	0	80	0	0	0	0	19	0	0	1	0	285	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	115	198	1	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	0	0	1	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU207	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	702	0	0	1	0	0	0	0	0	0	0	0	288	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	640	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Spariformes_1489931; f__Lethrinidae_30848; g__Lethrinus_119720; s__Lethrinus_genivittatus_182653
ZOTU26	0	2	0	0	0	0	1	1	2	1	1	2	0	1	0	2	1	5	4	2	3	2	4	4	1	0	0	0	0	4	1	1	0	0	2	0	0	1	1	1	3	2	2	2	3	6	5	1	1	3	3	3	4	5	1	0	1	0	99	1	1	402	3	0	1	1	0	5	3	2	0	0	0	2	0	5	1	2	0	1	2	0	0	2	1	5	8	6	8	6	0	1	2	628	0	7	1	1	234	0	444	1	1	2	0	0	134	0	2	0	0	2	0	0	0	0	0	0	3	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	4	996	0	0	216	841	586	3	1	1	2	1762	0	0	2	0	3134	1	132	2	273	1	2	253	0	0	2	0	0	1	0	614	2	4	1	1	0	14443	5143	8944	1310	3039	0	0	358	1	912	1122	706	1	636	0	0	0	747	494	0	535	1	10	2677	759	2401	2	274	695	1621	534	8	38	188	29	97	1	0	293	0	2	217	631	671	889	6	1	234	337	4414	1201	2212	7116	158	4068	1985	855	1584	1	692	487	0	2	159	1877	0	2	1	2	4	16	1592	3	3388	1	1901	2	0	701	6	0	1	0	0	87	4	2	0	3	0	5	6	5681	23566	4178	1897	1593	1974	7	0	97	884	162	459	0	2	0	1	7	1	0	4	0	12	0	2	1	1	2	7	1	5	7	7	3	7	0	3	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Chaetodontiformes_1545895; f__Leiognathidae_30846
ZOTU64	0	3	0	1	1	1	0	0	0	1	0	0	126	1	2	0	1	0	277	5	4	3	2	0	1	0	1	0	0	0	2	11	2	0	2	0	1	2	0	3	0	0	0	0	1	1	0	4	0	80	1	0	0	1	553	2	0	1	42	1	0	0	1	0	704	1	446	139	0	1	80	0	0	98	2	407	1	942	4634	3	562	639	0	146	3	3	0	0	0	1	13	1	3	1939	5229	4627	5776	0	663	0	1	741	0	0	1	0	114	37	0	142	0	0	0	2	66	0	1	1	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	0	0	1	2	1	0	1	1245	53	1375	0	780	0	0	0	3	0	731	0	1	0	0	2	1	1	1	2	0	0	2	1	537	0	0	0	0	0	0	0	0	0	0	1	0	123	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1191	1072	0	0	0	43	1	0	0	2813	0	88	309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	815	0	0	2	0	0	0	0	1	1	0	0	0	1	0	2	2	1	0	2	0	1	0	240	1	0	1	0	0	1	0	1	0	0	0	1	4	1	0	2	2	610	3	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	2158	1	0	0	0	1	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU56	0	1	0	3	2	198	0	50	0	73	1	81	1	323	433	228	5	710	2	1	75	1	6	3	2	1	439	12	2	1	1179	1	3	0	4	1	0	1	0	1	0	165	292	1	0	1	3	4	213	7	1	4	2	8	5	175	0	3	290	58	1	2	5	1	4	0	1	437	1	6	7	2	114	1869	7	1577	1236	4381	16	91	1449	365	7	3	537	1101	275	1194	300	1013	6	3	10	2	12	5	1857	696	492	0	2836	3	218	319	463	327	125	431	288	111	88	102	92	2	122	1	0	4	0	0	355	1998	1	4	0	0	1	1	19	1	313	3	1	0	0	4	349	3	11	0	0	0	1	1	0	0	2	1	0	0	2	0	1	0	3	0	0	0	2	1	55	0	3	1	0	1602	0	427	1	209	2	0	4	1	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	6	0	1	0	1	0	1	2	0	1	5	13	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	493	234	5	755	3116	1153	895	13	2601	289	351	1115	290	500	484	0	0	1	7	1	3	0	0	2104	301	0	1005	0	2	0	2	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Labriformes_1489928; f__Labridae_8247; g__Choerodon_91744; s__Choerodon_schoenleinii_241275
ZOTU492	0	3	0	1	0	1	1	0	0	2	2	0	0	0	4	2	0	2	1	1	1	0	9	1	0	2	0	1	5	2	0	0	1	0	3	1	4	2	0	0	3	0	0	0	0	0	1	0	0	0	1	4	5	2	1	2	5	2	5	2	0	1	3	1	0	3	1	11	11	0	12	9	14	1	0	2	0	0	0	3	0	1	6	0	0	2	1	3	1	0	0	0	4	0	3	0	4	0	0	0	6	7	28	15	4	12	11	26	4	5	1	3	2	2	4	1	0	1	1	2	3	0	4	2	1	1	0	0	1	1	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	17	14	8	15	5	21	1	6	1	1	1	0	3	3	1	6	0	1	0	2	0	2	1	0	1	2	0	0	0	1	4	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	19	11	0	0	0	2	0	2	2	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	4	3	4	2	3	2	2	8	1	2	2	0	4	0	0	5	0	0	0	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
