#OTU ID	M1000	M1001	M1002	M1003	M1004	M1005	M1006	M1007	M1008	M1009	M1010	M1011	M1012	M1013	M1014	M1015	M1016	M1017	M1018	M1019	M1020	M1021	M1022	M1023	M1024	M1025	M1026	M1027	M1028	M1029	M1030	M1031	M1032	M1033	M1034	M1035	M1036	M1037	M1038	M1039	M1040	M1041	M1042	M1043	M1044	M1045	M1046	M1047	M1048	M1049	M1050	M1051	M1052	M1053	M1054	M1055	M1056	M1057	M1058	M1059	M1060	M1061	M1062	M1063	M1064	M1065	M1066	M1067	M1068	M1069	M1070	M1071	M1072	M1073	M1074	M1075	M1076	M1077	M1078	M1079	M1080	M1081	M1082	M1083	M1084	M1085	M1086	M1087	M1088	M1089	M1090	M1091	M1092	M1093	M1094	M1095	M1096	M1097	M1098	M1099	M1100	M1101	M1102	M1103	M1104	M1105	M1106	M1107	M1108	M1109	M1110	M1111	M1112	M1113	M1114	M1115	M1116	M1117	M1118	M1119	M1120	M1121	M1122	M1123	M1124	M1125	M1126	M1127	M1128	M1129	M1130	M1131	M1132	M1133	M2000	M2001	M2002	M2003	M2004	M2005	M2006	M2007	M2008	M2009	M2010	M2011	M2012	M2013	M2014	M2015	M2016	M2017	M2018	M2019	M2020	M2021	M2022	M2023	M2024	M2025	M2026	M2027	M2028	M2029	M2030	M2031	M2032	M2033	M2034	M2035	M2036	M2037	M2038	M2039	M2040	M2041	M2042	M2043	M2044	M2045	M2046	M2047	M2048	M2049	M2050	M2051	M2052	M2053	M2054	M2055	M2056	M2057	M2058	M2059	M2060	M2061	M2062	M2063	M2064	M2065	M2066	M2067	M2068	M2069	M2070	M2071	M2072	M2073	M2074	M2075	M2076	M2077	M2078	M2079	M2080	M2081	M2082	M2083	M2084	M2085	M2086	M2087	M2088	M2089	M2090	M2091	M2092	M2093	M2094	M2095	M2096	M2097	M2098	M2099	M2100	M2101	M2102	M2103	M2104	M2105	M2106	M2107	M2108	M2109	M2110	M2111	M2115	M2116	M2117	M2118	M2119	M2120	M2121	M2122	M2123	M2124	M2125	M2126	M2127	M2128	M2129	M2130	M2131	M2132	M2133	M2134	M2135	M2136	M2137	M2138	M2139	M2140	M2141	M2142	M2143	M2144	M2145	MENC1	MENC10	MENC11	MENC12	MENC13	MENC2	MENC3	MENC4	MENC5	MENC6	MENC7	MENC8	MENC9	MMC	MP1NC1	MP1NC2	MP1NC3	MP1NC4	MP2NC1	MP2NC2	MP2NC3	MP2NC4	MP2PC	Consensus Lineage
ZOTU4	23	2894	5457	6359	4721	4457	1750	10151	2214	2767	1894	1663	4237	1195	1420	6153	1712	11161	1057	6643	14096	7351	10490	10124	4417	2529	444	678	2181	1385	4354	4831	5027	4090	1522	2857	7528	2220	161	119	10	2397	627	1275	749	2318	7697	17133	7272	7584	2535	5910	4412	5202	1223	364	2870	6496	3902	2859	1642	926	4161	5637	4479	1953	2550	8051	5088	8135	6009	6638	8521	61	7329	46	2702	7740	10739	374	2847	1495	3657	978	10423	5416	5200	1868	2449	14539	23452	20	7561	18	21	165	9188	235	36260	209	6792	3292	4692	4094	1030	10888	11273	4005	9274	7576	11017	10395	6473	6342	2043	235	1256	450	260	6513	1404	38	1525	976	2962	581	3108	3353	6308	2675	4273	3726	1705	9	7	4602	15	5	5	7	455	3	7	2	14	3	2	3	584	4	2	12	22	3362	53	1796	106	5588	6907	236	13	4047	1218	1452	2068	4947	17337	7275	6675	3148	9378	167	2834	549	10	1527	10	2693	2635	1339	11	5	238	9	978	8	11	268	4	5	4	6	15285	44	11	30	7	4	5726	9	369	2311	272	41	1351	1	6121	298	1319	350	4377	285	341	257	292	5	95	7	10	3	0	3	2	6	4	9	17	11	6	4	8	5554	6771	955	1395	2	214	10	9	718	6	15	7	4	3	9	7143	3768	68163	2486	2735	1444	7319	3203	2538	6889	10265	8472	670	5907	1388	6843	10710	4441	3717	2	3	5873	19	6	3299	405	3	8	8	69	22	3	7	13	9	3	7	12	6	7	14	6	9	5	9	13	4	7	3	8	7	5	4	4	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Labriformes; f__Labridae; g__Halichoeres; s__Halichoeres_brownfieldi
ZOTU30	4	5	2	3	4	4	1	3	3	5	1	1	0	3	3	0	0	1	0	1	0	1	0	2	3	61	4	1	87	359	1827	30	2	3	11	2	0	0	2	1	4	1	3	2	2	2	0	1	0	2	1	0	0	1	0	0	0	0	2	0	0	0	2	4	3289	3	0	0	4	77	4	2	0	1	1	2	0	0	2	0	0	0	0	1	0	2	1	1	1	0	3	1	2	1	1	1	1	0	0	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	148	1	1473	0	304	0	5	2740	4608	675	4425	3263	1138	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2275	35	0	2	462	191	0	0	1	0	0	1	0	0	437	0	0	2	0	0	0	1	3	1	6885	1863	1802	10	1214	2	12796	12973	438	8545	4455	503	0	1	2	2	3	7	4	2	0	3	0	1	1	8	2	773	0	2	414	3874	3071	2217	661	10	1	268	718	186	3	3	333	744	1102	221	2554	4815	3	1	1	0	2	1	56	1675	2	2	341	274	2	2	1	6	0	2	132	46	2582	186	4	2	627	70	133	0	2	1	3	2	1	0	2	1	4	0	0	2274	1784	188	585	5	1021	0	1	1	0	1	0	0	0	1	4	2	1	0	1	1	0	2	0	0	0	0	1	1	0	1	0	0	1	1	1	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Clupeidae; g__Nematalosa
ZOTU13	9	5	516	5	52	908	1	133	8742	1060	347	1476	554	3	6	7	7	5	7	6932	3071	1402	2830	9664	5223	1081	634	104	824	581	2934	2075	479	3	169	4	414	82	12	3213	10	315	10	550	2	582	5	5	2193	775	6	4	220	9	823	837	68	2543	1724	1	137	13	1640	935	8	2187	27	2700	9197	1616	981	3247	606	7	5	2	1	6	5	4	7	7	6	3	5	4	2	7	6	358	3	6	4661	10	1	418	4	4	914	3	3	1521	250	107	249	16	45	1317	103	2460	514	134	888	35	626	2997	5697	6	6	286	1	4	2	288	2	121	1	461	1301	1	3	876	398	1	0	6	3	1	535	40	1	64	126	2280	1	1	2	2	1	0	0	16	4	6745	7028	5805	12585	11279	6917	3820	5500	226	10733	780	5973	3897	100	3461	2966	11224	1429	2	205	7	503	4	3	6050	1327	2	3	402	610	1239	1	2	3	5	558	1	1201	255	1	2	4	7	5	1	2713	4	1	27	734	2514	3	952	9	40	5058	161	2	548	1377	2	258	0	1	0	18788	2	2	3	2	1	1660	1	4	2	3235	3	1	2	0	2	0	0	1	0	0	3	3	2216	0	4	60	3	5	3	5	8524	0	887	2760	474	1190	1571	3149	229	608	5106	374	0	1858	1024	1	0	0	3	2	2	0	51	1	0	0	1	1	8	3	0	1	0	3	4	4	2	0	2	5	1	2	1	2	0	2	0	1	0	3	1	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Centrarchiformes; f__Terapontidae; g__Pelates; s__Pelates_quadrilineatus
ZOTU3	42	17233	10727	25519	18570	13374	16088	7793	3475	5281	1526	8080	2163	1827	11	23	23	20	21	654	899	445	132	1208	882	41	865	82	974	1256	1436	12430	5890	10620	3315	5377	5934	1382	2595	216	965	7496	1393	1429	19	1093	37	1517	5575	8710	8712	12550	6045	17319	12497	1140	1277	132	4749	838	1751	26	29	83	4122	1356	95	8502	10248	18794	8510	20340	12499	11543	23351	13789	1703	14294	13094	1155	5931	32	4429	744	6557	10853	7640	3479	6143	11295	14960	120	19181	4587	5218	5386	2077	5149	347	6864	4127	4321	8512	12472	11705	12353	15442	11473	13133	20197	14962	20774	19696	15782	19647	57	1453	1435	450	3105	7927	2556	3434	116	1480	87	7447	1873	5909	4915	2517	3092	3551	13	3	1740	12248	753	53	620	940	7	392	12	9	14	298	2372	6	14	66	16	21	4063	3767	1970	7751	5289	6366	3	9	130	127	8	7	469	17	5025	956	21	440	411	364	3063	11	8	331	4720	3917	3159	11	3039	16	2168	8	19	0	5	4	3	322	1	2	2	0	1	2	1	860	2752	0	2	359	1503	85	219	4	243	4063	600	164	875	626	382	58	49	193	3	0	172	1	1	3	1	5	16	6	17	2	8	7	2058	760	77	713	2142	2	6	3	3	60	6	6	552	8	6	13370	6247	13	1039	596	5068	16	98	20	563	3	33	8	698	4	5	3	4816	1547	1838	536	2466	2318	10229	1840	8	10	3	6	82	2	3	1	6	4	5	20	13	15	29	29	16	10	13	5	21	7	2	4	17	9	0	6	9	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Sillaginidae; g__Sillago; s__Sillago_schomburgkii
ZOTU57	3	0	53	0	8	1	0	21	74	0	0	0	5	0	168	3	2	2	2	413	0	316	8	0	0	1	1	1	0	31	3	0	2	0	1	2	195	1	158	0	0	7	1	0	0	0	1	1382	402	3	0	1	2	0	0	0	0	0	0	1	2	0	1	0	1	1	0	0	0	0	0	0	7	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	111	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	245	0	0	1	932	1	0	1	0	0	0	101	603	0	327	25	0	0	0	1	5	0	0	1537	0	0	1	1	2	0	1	0	0	0	0	0	1	1	0	1	1	866	48	629	87	1352	148	418	175	2275	440	4233	1442	1071	686	1041	104	144	32	1934	0	1	335	0	0	1595	277	325	0	97	0	0	1	0	7	236	0	0	0	0	3	0	0	7	1	32	0	1	0	1	0	46	0	106	39	1	1271	131	727	682	2232	0	0	0	1	0	1	0	28	294	48	12	2	0	2	0	1	0	861	9	368	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	649	0	0	53	0	135	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Spariformes; f__Sparidae; g__Acanthopagrus; s__Acanthopagrus_sp.
ZOTU82	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	1	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	2	0	0	0	7	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2507	0	0	1	1	0	0	0	37	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	1	0	2	0	0	0	0	8	0	0	1956	0	1	0	0	1	0	9	30	31	4	13	0	6	8	2	0	549	1	0	0	0	1	0	18	0	5	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1877	4	24	10	2	500	701	0	0	1	1	7421	2	0	8	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	7	2	1	0	0	2	1	0	0	1	0	1	0	0	0	15	2	0	2	1	7	0	1	2	1	1	941	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Sillaginidae; g__Sillago; s__Sillago_ingenuua
ZOTU7	18	1459	960	71	1217	28	1622	12	2034	113	877	972	4465	3814	3796	10495	5468	14	8928	1539	590	909	962	1106	427	2950	5927	1746	5721	1740	1454	3712	2323	3102	2088	3216	6645	7	8	5	203	908	721	314	3	3	2062	2	39	14	7	326	4	2	750	569	4	605	13	440	359	2748	8	11	2089	659	4	4311	268	3099	2728	2947	3327	10	190	3668	3306	2444	498	21	1449	6134	77	9	2489	1648	2433	12	6	1471	8	8274	10368	1462	3782	4292	2029	6	637	0	8	6	64	901	672	3715	1435	298	983	2292	799	1512	2561	4059	3614	4474	4038	2095	62	2093	3100	4625	4097	4284	4158	3256	54	497	5552	583	3196	1145	925	4	2	25854	174	3211	758	575	2	8	1	1	2	3	1	1	6	4	1	12	6	1232	1748	1908	346	8377	1219	2	10941	2	692	185	4	1862	2355	2308	8820	4	188	62	155	0	10	5182	7491	12680	21280	18683	35	7420	1029	1270	2325	7	239	443	440	5	5	447	1	4	1952	10	1046	5	5	3	730	6	10	692	3	1044	140	9154	18343	5238	15486	2850	8683	717	1450	588	1046	9	3	2997	1	2009	149	245	1692	3408	6	3	1	7	4	6	3	2743	1651	4	470	1	1	8	11	3	2	6	2	2	41	12339	9	2156	1805	12429	1459	7691	1221	11	4668	3960	18126	2243	1605	1077	4868	7964	3524	2558	8002	573	2001	620	606	5817	1193	996	7	5428	2	0	12	2	5	2	5	9	6	11	7	3	5	2	5	8	9	2	2	6	3	4	3	1	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Gerreiformes; f__Gerreidae; g__Gerres; s__Gerres_sp.
ZOTU17	7	6074	1534	245	2688	1	751	360	1169	1597	309	799	1625	7	807	3	5	5	3	2334	2156	1088	229	1000	402	855	2699	32	2078	102	1597	987	93	1013	6	8	1483	3970	11342	2676	1206	2745	4273	2896	16968	4171	2819	12742	12829	10	9	5317	9	203	2	6	1	453	3	430	7	3	2	3	1	2	3	6	2	442	6	2	8	7	125	5	1	6	4	1682	6	5	4	4	7	3	2	3	3	4	6	4	3	3	2	4	3	3	5	2	0	4	3	5	31	3	32	27	2	939	1156	154	523	1433	2	322	1759	1160	11702	3	3	7	2	2	4	0	2590	848	2716	490	611	136	2531	2	0	4	0	3	1	3	1	3	0	1	0	4	1	1	1	1	1	13	7	8215	2928	16316	5876	12386	6101	1497	804	2080	5200	8026	1477	186	2	1553	36	320	2600	2	5	3	2	2	0	312	154	2	2	1	3	1	0	1	1	947	0	0	0	0	0	1	1	0	0	1	3	3	0	0	1	1	1	2	1	22	0	1	1384	759	37	1065	3	1	1	7	2	1	2	4	5	304	6	5	4	5	5	4	4	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	8207	2	0	1839	328	2	0	955	4870	89	249	4873	5143	1977	2071	1077	4	0	87	0	1	1	0	0	0	0	0	17	0	1	0	1	2	0	0	2	5	3	1	1	4	3	0	0	5	2	0	0	4	4	0	1	0	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Centrogenyidae; g__Centrogenys; s__Centrogenys_vaigiensis
ZOTU29	7	15	20	22	13	11	12	14	0	2	0	0	2	0	0	2	2	0	770	0	1	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	2	1	1111	0	1	0	0	0	170	1	0	0	0	56	2	4756	5	3	7594	4934	3	5	70	4	4	0	3	1	2	573	2	0	1885	2	4	1	917	1	626	155	28	209	530	2	2	0	2	2	0	0	0	1	1	0	3	0	1	14	0	0	1	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1305	0	0	0	1	488	0	0	1	0	1	0	367	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	1	2	0	0	1	0	1	1874	0	0	2004	1	2	76	306	760	58845	7914	742	1358	5	9	1914	4	0	0	2	0	0	1	1	14	2	0	1	0	1	2566	2	109	0	1	42	0	0	0	89	0	0	3	1	0	0	0	9	955	0	2	588	0	1	0	66	122	0	1	0	62	581	6	6	0	1	0	0	1	3	6	1	1	1	0	3	7139	15	54	0	2	896	147	4874	73	42	0	3	2680	692	50	564	558	2	119	1	1	10	1	0	2	1	1	61	194	8	8	0	0	0	3	1	0	1	2	0	1	0	7	3640	1	0	0	0	0	1	0	0	1	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Uranoscopiformes; f__Pinguipedidae; g__Parapercis; s__Parapercis_nebulosa
ZOTU93	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	11	1	0	1	2	0	1	0	185	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	633	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2	1	2	2838	4022	1	663	0	2	0	0	0	0	0	2	0	2107	3	650	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	125	48	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2524	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Gobiiformes; f__Gobiidae; g__Vanderhorstia
ZOTU15	7	3931	1318	8	9	3	34	38	6	7	7	312	1526	3	3	12	10	16	8	9	1231	3	20	6	96	6	2	3	66	4	5	5	1045	627	20	0	3	308	2	3	8	128	259	2	2	2	6768	4	3	1	2043	2	4	3	1	1	3	1	0	2	121	5	1	6	2	2	0	3	5	4	4	9	839	3607	151	1	4	2	2	1188	0	6	0	0	0	6	4	0	3	6	9	9	6	4	10	8	7	1	966	1	1	3	1	0	1	1	4	1	0	769	408	1592	1840	295	207	1	1	1	11	1	157	0	194	1769	2	2	183	704	0	2	91	6	3218	1	0	6676	6134	4117	2166	16970	8941	152	331	1	73	3581	2706	24	3	1	3	5	3026	2021	808	962	2265	370	5362	1	4	0	1	3	0	567	5	3	1	3	4	4589	7221	10309	10595	22711	20596	7	6	118	2	527	7142	3624	7	8	4	4	2007	2352	2055	3599	6292	5158	7341	11283	9937	5550	4391	3009	14246	11600	3876	1493	534	3185	684	5	1664	2	318	4	3	6	1575	1273	74	1	1	4490	5	0	695	2664	1435	3040	4	2	6	2	3	5437	213	1	332	1	3	3	7	3	1	3	0	7	8081	477	8	6	5	5529	5	1	6	3	7	2	2	2	1	0	3	1	1	0	226	5334	334	12867	11854	4108	3	1864	2231	2862	10	2	2	2	1	2	2	2	6	5	1	0	2	0	2	3	0	0	8	1	0	1	3	3	1	4	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Carangiformes; f__Carangidae; g__Gnathanodon; s__Gnathanodon_speciosus
ZOTU48	1	1	2	0	3	71	2	4	3	1	0	9	1	2	1	1	7	1	0	0	6	38	0	0	0	4	101	0	9	65	184	4	0	51	4	1490	401	1	1	0	0	0	5	6	2	2	928	0	4	11	1	4	4	3	95	0	0	0	1	0	1	0	0	1	0	1	0	2	0	3	3	6	4	7	1162	7	0	5	52	3886	4	9	1327	5338	238	3	2425	5	5	5	1619	17	7	9	1	38	0	6	0	11	0	0	2	3	0	2	0	1	101	2	4307	0	7	0	63	0	0	1	0	0	0	0	2	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	5	14	1	43	92	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	44	0	1	0	103	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	1	0	1084	2262	4865	7526	8	3	1050	833	6	9	909	10	40	2	1	0	1	0	0	0	308	7	2901	4	1	0	0	0	0	0	0	0	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Labriformes; f__Labridae; g__Choerodon; s__Choerodon_cauteroma
ZOTU8	9	789	16	7	2140	29	204	2002	1666	2035	1762	9	2017	909	4878	1146	8560	680	6087	619	258	741	1156	1782	668	6	2901	33	1086	667	324	12	4	0	8	10	17	1251	341	63	9	14	40	1205	3407	12	11	2660	11	4693	5755	1772	14710	3686	11	537	4	1349	220	1466	595	7747	67	9	88	389	406	214	3358	635	1279	459	728	12015	7434	5385	8828	13097	4827	1986	2664	907	6774	1597	956	1	12	5869	12199	10383	2600	7902	20	9362	19499	1941	5383	7741	270	1575	2560	11935	1195	4641	1970	4815	3670	14172	11296	908	790	853	2264	1449	6	2154	4661	3	51	1	6383	1623	1	6	4	6	5	2116	3858	1	5083	2414	2370	3	2	2170	896	916	3592	514	18	1	3	7	3	0	1	6	2	2	3246	6	6	6	59	7	3	1	10	5	1	4191	8	3	1	491	2085	436	3385	2512	2430	3	5	7	4	1	3	1	483	0	6	0	1	25	2	1	5	3	0	1	4	233	1	502	8	6	6	0	1	4	1	3	1537	13534	4	1	5	654	5	3	3	1	407	4	34	0	2	762	5	2	600	3	2514	2	4	7	6	10	4	3	5	116	4	2	462	0	0	2	0	1	3	4	0	5	1	1	3	8	6	152	4199	3302	1033	3319	7039	11449	2144	11520	10071	8127	5039	3368	5309	4354	0	3	13	5	2489	10	4	2582	10	1	7559	261	5	1	7	3	6	1	3	2	12	11	14	3	4	4	7	9	1	4	1	9	2	2	10	6	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Labriformes; f__Labridae; g__Choerodon; s__Choerodon_cephalotes
ZOTU20	10	99	8963	608	4776	996	1133	8	578	837	3033	779	812	5	2	2	3	11	3	10	692	5	385	35	17	612	396	90	118	627	239	1089	602	496	510	6662	1025	3	0	1	3	3	5	1	5	0	0	1	1	62	4	0	544	1131	0	3	2	1	192	2	5	3	6	8	6	6	2	2534	224	1329	5583	1559	571	5	3	8	2	2	1	4	6	5	3	2	0	1	4	1	5	0	4	13	1	436	4	5	0	2	1	5147	839	3888	3440	663	204	1	1	2	363	291	1014	233	477	967	2822	4	412	5	11650	12	3	412	1	575	3334	2541	1049	1	1378	309	121	0	609	0	0	285	4849	0	1	936	1	3	0	0	1	1	1	4	1	2	0	1	2	12	0	371	1368	775	177	5	5	1912	2	255	5778	0	1	987	0	859	540	1	596	1	3	1	1	953	6423	1719	9	113	8641	4	1	10	0	0	142	2	0	398	0	9	0	3	2	2	2	2541	1	5	376	1154	940	3944	6822	142	17726	496	1	3	3	1	251	1	324	0	0	1	659	108	1	0	362	1	0	0	1	3	0	3	0	1	0	0	1	0	2	3	0	2	0	1	1	3	3110	254	1	1	727	224	215	1541	4137	1	529	294	2	774	3147	131	0	1093	2029	1	356	1	1	2	33	1896	0	656	1337	369	0	0	1	0	4	2	1	4	0	1	3	3	1	2	0	0	0	0	2	3	0	0	3	1	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Tetraodontiformes; f__Tetraodontidae; g__Torquigener; s__Torquigener_pleurogramma
ZOTU6	19	7	1970	1643	3208	2924	5421	5044	4612	1760	4529	4571	8222	4977	8111	8284	4670	13721	4578	18558	10474	13676	8666	8434	15046	2178	4203	526	2164	2902	1135	82	39	14	104	13	8	26135	23854	15886	20037	23875	17370	14053	2529	4420	2775	5472	9645	1693	3870	2426	1584	182	729	21	10	63	727	3	9	11	13	513	6	6	5	5	15	20	10	17	1712	16	6	5983	1883	4337	971	972	4059	2556	5788	4315	1848	4942	8	9	121	6450	5417	21	10	465	542	2552	10656	4324	220	227	229	17	2264	166	755	9	771	362	535	2521	2212	3518	1708	2910	6402	2266	3311	40	30	1383	8513	12	10	10	16	4121	3	5780	1195	4246	3247	3405	2473	4	8	10	7	7	8	5	0	3	10	5	4	3	3	2	2	0	4	16	10	1954	2766	4606	1884	4174	8420	5107	8346	13384	114	249	15038	92	3568	7885	10006	84	10810	8	12	8	0	5	3	74	2376	4	2	5	2	4	3	1	0	2	231	3	3	9	1	3	11	7	3	9	9	9	5	7	5	2	3	2	3	55	45	1523	4	1	100	3	3	2	5	14	8	7	7	21	14	9	17	4	2	3	1	4	4	3	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1802	22	7	1	0	1987	1591	2266	2	224	2889	627	1321	6875	2343	1046	115	1	4908	1	0	2	0	0	1	3	1	120	0	159	0	0	6	0	2	1	13	10	11	10	7	4	10	0	3	3	0	1	0	3	4	0	1	2	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Spariformes; f__Lethrinidae; g__Lethrinus; s__Lethrinus_laticaudis
ZOTU16	8	468	10	7	9	3	177	2	4	6	5	2	5	2	3	3	7	9	6	12	12	13	3	7	8	6	7	3	2	7	6	5	1	3	9	0	3	3	7	2	4	2	3	4	6	6	5	8	8	20	58	1406	5	5	10	1364	1114	705	540	2090	454	3559	5493	2471	1709	1560	173	15	46	39	556	29	14	2	1	4	3	7	3	4	2	3	3	2	1	5	1	1	1	11	3	10656	1093	32	789	26	24	21	32	20	2753	6	39	21	9	2237	974	726	11	2	8	1023	17	1	11	3	14	2	4	2	0	1	3	2	0	0	4	2	0	2	1	0	0	0	0	9369	3615	4957	2778	2349	9651	5204	9617	9208	9070	5215	5813	3165	2989	17306	5833	7104	4522	178	18	7	5	3	47	2	1	1	3	0	3	0	11	2	2	2	0	1703	480	7	1762	57	10	331	2521	1998	7	165	40	240	131	8693	3016	2001	580	1058	3008	297	757	1896	5294	8120	6023	1636	9847	6476	1893	2392	5068	2378	3157	3092	2511	25	22	8	689	4	2	6	35	75	35	4	3	342	2195	111	49	653	122	345	1589	3257	990	216	6657	5676	2497	2998	2085	3337	3934	3008	11209	4294	5465	4240	5117	2315	2761	5691	1365	525	9	4	8	14	5	6	22	6	2	13	9	2	3	3	6	1	739	144	1495	1005	4040	2153	3	25	76	5	20	3	3	4	2	9	3	1	2	0	7	2	2	0	2	1	1	2	0	1	1	3	1	1	0	4	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Clupeidae; g__Sardinella
ZOTU91	1	846	857	573	1598	9	295	1	0	0	177	0	10	0	0	0	0	0	0	524	7	0	0	100	16	0	253	56	1	0	0	41	13	1	2	1	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	216	0	0	0	0	481	312	391	0	0	1	0	0	0	0	0	0	134	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	1	1	918	754	1	0	1	256	0	0	0	0	0	0	0	0	1	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4672	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	166	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Gerreiformes; f__Gerreidae; g__Gerres; s__Gerres_oyena
